pubukprn,kiscourseid,kismode,title,legal_name,provaddress,t1,t2,t3,t4,t5,t6,t7,nsspop,overall
10006840,K0491,01,Geology and Physical Geography,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92.8,87.4,76.4,94.4,82.9,90.2,75.2,55,85.6
10006840,K0494,01,Social Policy and Criminology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,73,68,81,72,79,77,15,76.1
10006840,K0496,01,Classics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",99,97,85,96,81,95,78,25,90.1
10006840,K0497,01,International Law and Globalisation,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,83,59,84,75,85,58,15,76
10006840,K0498,01,Biochemistry with International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,84,65,85,81,89,75,60,81.1
10006840,K0499,01,Biological Sciences with International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,92,72,95,95,97,70,10,87.3
10006840,K0501,01,Human Neuroscience,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",95,76,79,83,80,92,80,15,83.6
10006840,K0502,01,Modern Languages and Music,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87.4,81.1,76.9,89.6,77.3,85.8,69.7,220,81.1
10006840,K0503,01,Business Management with Marketing,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",75,74,68,78,76,86,61,45,74
10006840,K0504,01,Environmental Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,87,73,87,92,91,84,30,86.3
10006840,K0505,01,Environmental Science with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,87,73,87,92,91,84,30,86.3
10006840,K0506,01,"Policy, Politics and Economics with Year Abroad",The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,89,82,77,77,100,73,10,82.6
10006840,K0507,01,Geology and Physical Geography with an International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92.8,87.4,76.4,94.4,82.9,90.2,75.2,55,85.6
10006840,K0511,01,Mathematics with a Year in Industry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,83,77,93,82,92,69,125,83.6
10006840,K0512,01,Mathematics with International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,83,77,93,82,92,69,125,83.6
10006840,K0514,01,English Literature and Film,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",96,91,82,100,92,93,87,20,91.6
10006840,K0515,01,Mechatronic and Robotic Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,89,82,91,91,88,82,10,87.7
10006840,K0516,01,Mechatronic and Robotic Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,85,74,82,81,88,74,80,80.9
10006840,K0518,01,Aerospace Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,83,74,77,77,87,77,15,80
10006840,K0519,01,Aerospace Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,79,66,79,74,90,76,30,78.6
10006840,K0520,01,Sociology and Criminology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",78,81,75,85,91,90,88,25,84
10006840,K0522,01,Palaeontology and Geology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",98,95,89,100,91,94,76,10,91.9
10006840,K0523,01,Palaeontology and Geology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,89,78,96,84,91,73,40,86.1
10006840,K0524,01,Palaeontology and Geology with an International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,89,78,96,84,91,73,40,86.1
10006840,K0525,01,Business Management with Communications and Year in Industry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",72.8,75.5,70.2,78.2,78,84.5,66.2,360,75.1
10006840,K0526,01,Business Management with Marketing and Year in Industry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",66,70,63,69,71,84,64,30,69.6
10006840,K0527,01,Criminology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,81,73,87,91,93,77,45,83.7
10006840,K0528,01,Criminology with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,82,76,87,87,90,80,165,83.6
10006840,K0529,01,Mechanical Engineering with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,84,71,77,91,97,79,10,84.6
10006840,K0530,01,International Development and Politics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84.4,77.2,78.4,86.9,76.4,86.6,72.4,280,80.3
10006840,K0531,01,Psychology in Education,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,78,87,91,65,86,86,35,82.6
10006840,K0532,01,International Relations and Development,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,89,87,95,100,89,94,10,92.4
10006840,K0533,01,Modern Languages and History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,80,91,91,86,94,67,10,86
10006840,K0534,01,Sociology with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,82,76,87,87,90,80,165,83.6
10006840,K0535,01,Social Policy and Sociology with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,80.8,74.8,84.5,83,89.5,76.2,220,81.5
10006840,K0536,01,Sociology and Criminology with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,82,76,87,87,90,80,165,83.6
10006840,K0537,01,Social Policy and Criminology with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,80.8,74.8,84.5,83,89.5,76.2,220,81.5
10006840,K0538,01,International Development and Politics with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84.4,77.2,78.4,86.9,76.4,86.6,72.4,280,80.3
10006840,K0539,01,International Relations and Development with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84.4,77.2,78.4,86.9,76.4,86.6,72.4,280,80.3
10006840,K0541,01,Nursing (Adult),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,76,74,77,41,89,73,65,72.9
10006840,K0542,01,Nursing (Child),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,80,68,84,35,86,70,55,71.9
10006840,K0543,01,Nursing (Mental Health),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,79,73,76,43,84,81,20,74
10006840,K0549,01,Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,83,68,83,79,90,72,385,79.7
10006840,K0550,01,Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80.2,80.9,66.5,83.3,77,90,72.7,265,78.7
10006840,K0552,01,Psychology with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",71,62,54,65,65,76,53,15,63.7
10006840,K0553,01,Chemistry with Foundation Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,91,81,96,91,91,90,90,90.4
10006840,K0554,01,Civil Engineering with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,81,70,83,83,90,84,25,82.3
10006840,K0555,01,Mechanical Engineering with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,82,61,77,74,91,66,35,76.3
10006840,K0556,01,Chemical Engineering with Foundation Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,89,71,82,86,91,68,90,82.3
10006840,K0557,01,Mechatronic and Robotic Engineering with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,85,74,82,81,88,74,80,80.9
10006840,K0558,01,Mechatronic and Robotic Engineering with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,85,74,82,81,88,74,80,80.9
10006840,K0559,01,Biomedical Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",94,91,73,94,80,76,96,25,86.3
10006840,K0560,01,Environmental Change and Sustainability,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,87,73,87,92,91,84,30,86.3
10006840,K0561,01,Environmental Change and Sustainability with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,87,73,87,92,91,84,30,86.3
10006840,K0562,01,Environmental Change and Sustainability,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,87,73,87,92,91,84,30,86.3
10006840,K0563,01,Human Sciences,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,82,70,85,80,89,75,160,81.1
10006840,K0564,01,Human Sciences,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,82,70,85,80,89,75,160,81.1
10006840,K0565,01,Chemistry with Medicinal Chemistry and Drug Discovery,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,91,81,96,91,91,90,90,90.4
10006840,K0566,01,Chemistry with Medicinal Chemistry and Drug Discovery,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,91,81,96,91,91,90,90,90.4
10006840,K0567,01,Physics with Data Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87.1,85,77.2,90.1,79.5,90,82.7,380,84.5
10006840,K0568,01,Physics with Data Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87.1,85,77.2,90.1,79.5,90,82.7,380,84.5
10006840,K0569,01,Social Anthropology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,84,82,96,79,91,73,20,85
10006840,K0570,01,Physiotherapy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,80,61,82,50,84,62,70,71.9
10006840,K0571,01,Environmental and Engineering Geoscience,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,89,78,96,84,91,73,40,86.1
10006840,K0572,01,Film and Creative Writing,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92.7,82.3,69,92,71.3,87,72.7,60,81
10006840,K0573,01,Psychology and Religion,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,77.6,66.6,84.5,76.9,87.5,75.7,255,79.1
10006840,K0600,01,Chemistry with Sustainability,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,91,81,96,91,91,90,90,90.4
10006840,K0601,01,Chemistry with Sustainability,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,91,81,96,91,91,90,90,90.4
10006840,K0602,01,Digital Media and Communications,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",96,89,83,100,92,93,84,20,91
10006840,K0605,01,Geography and Urban & Regional Planning with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81.6,79.8,76.2,84.4,84.7,89.8,75.2,45,81.7
10006840,K0607,01,English Language and Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.8,83.9,77.2,91.2,84.7,87.4,75.5,105,84.1
10006840,K0608,01,Modern Languages and Linguistics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81.7,79.2,72.7,87.6,77.1,87.3,64.1,145,78.5
10006840,K0610,01,Drama and Film,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90.3,88.4,77.9,94.9,84.4,96.2,74.5,55,86.7
10006840,K0612,01,French with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,72,52,81,65,83,62,15,71.7
10006840,K0615,01,Spanish with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",73,57,66,77,81,83,44,15,68.7
10006840,K0617,01,Modern Languages with Translation,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81,77,71,86,75,89,62,120,77.3
10006840,K0618,01,Drama and Creative Writing,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,88,75,92,80,98,69,35,84.1
10006840,K0619,01,Physics with Medical Physics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,85,69,88,72,90,82,120,81.6
10006840,K0622,01,Physics with Medical Physics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,85,69,88,72,90,82,120,81.6
10006840,K0623,01,Chemistry with a Year in Industry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,91,81,96,91,91,90,90,90.4
10006840,K0627,01,Liberal Arts,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,78,73,86,65,91,72,80,78.9
10006840,K0628,01,French and German,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89.4,73.6,56,84.6,69,80.6,61.2,25,73.5
10006840,K0629,01,French and Italian,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82.4,75.6,69.3,85.6,75,87.6,62,170,76.8
10006840,K0630,01,French and Russian,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82.4,75.6,69.3,85.6,75,87.6,62,170,76.8
10006840,K0631,01,French and Portuguese,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,64.5,59,79,73,83,53,30,70.2
10006840,K0632,01,French and Spanish,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,64.5,59,79,73,83,53,30,70.2
10006840,K0633,01,German and Italian,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82.7,76,70.5,86.2,75.9,87.3,61.9,165,77.2
10006840,K0634,01,German and Russian,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82.7,76,70.5,86.2,75.9,87.3,61.9,165,77.2
10006840,K0635,01,German and Spanish,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81,64.6,64.4,82.2,78.6,80.6,50.4,25,71.7
10006840,K0636,01,Italian and Portuguese,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81.2,74.3,70.6,85.2,76.4,87.6,60.4,170,76.5
10006840,K0637,01,Italian and Spanish,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81.2,74.3,70.6,85.2,76.4,87.6,60.4,170,76.5
10006840,K0638,01,Russian and Portuguese,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81.2,74.3,70.6,85.2,76.4,87.6,60.4,170,76.5
10006840,K0639,01,Russian and Spanish,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81.2,74.3,70.6,85.2,76.4,87.6,60.4,170,76.5
10006840,K0640,01,Spanish and Portuguese,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",73,57,66,77,81,83,44,15,68.7
10006840,K0641,01,Arts and Sciences,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,78,73,86,65,91,72,80,78.9
10006840,K0642,01,Midwifery,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,79,73,81,38,85,74,210,73.1
10006840,K0643,01,Computer Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,85,74,82,81,88,74,80,80.9
10006840,K0644,01,Cultural and Creative Industries,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",96,89,83,100,92,93,84,20,91
10006840,K0648,01,Natural Sciences,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,87,74,92,80,91,86,235,85.6
10006840,K0649,01,Natural Sciences,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,87,74,92,80,91,86,235,85.6
10006840,K0650,01,Biotechnology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,89,86,100,88,83,87,20,88.3
10006840,K0651,01,Biotechnology with International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,89,86,100,88,83,87,20,88.3
10006840,K0652,01,Biotechnology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,89,86,100,88,83,87,20,88.3
10006840,K0653,01,Biotechnology with Professional Placement,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,89,86,100,88,83,87,20,88.3
10006842,BA_ACCFIN,01,Accounting and Finance with a Year in Industry,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",96,92,91,99,99,93,93,45,94.7
10006842,BA_ACDS,01,Architecture (Design Studies),The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",93,91,87,93,82,91,84,145,88.7
10006842,BA_ACFN,01,Accounting and Finance,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",91,90,89,94,93,95,91,60,91.9
10006842,BA_ALGY,01,Archaeology,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",91,81,84,89,80,90,75,140,84.3
10006842,BA_ANHI,01,Ancient History,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",89,87,74,86,82,83,62,15,80.4
10006842,BA_ARAC,01,Archaeology of Ancient Civilisations,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",91,81,84,89,80,90,75,140,84.3
10006842,BA_ARCH,01,Architecture,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",93,91,87,93,82,91,85,145,88.9
10006842,BA_BEC,01,Business Economics,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",78,83,73,90,90,96,74,40,83.4
10006842,BA_BS,01,Business Management,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",82,84,78,88,84,90,80,265,83.7
10006842,BA_BSIN,01,Business Management with a Year in Industry,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",82,84,78,88,84,90,80,265,83.7
10006842,BA_BUSECO,01,Business Economics with a Year in Industry,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",85,77,68,91,92,92,77,50,83.1
10006842,BA_C,01,Criminology,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",78,81,58,77,82,92,59,50,75.3
10006842,BA_CL,01,Classics,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",84,75,67,75,63,85,48,20,71
10006842,BA_CLS,01,Classical Studies,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",82,72,67,73,60,84,44,15,68.9
10006842,BA_CMGDST,01,Communication and Media and Game Design Studies,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",81.5,78.3,74.7,83.7,76.1,89.7,76,380,80
10006842,BA_CMPMU,01,"Communication, Media and Popular Music",The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",90.7,82,79.9,91,87.1,91.2,79.7,175,85.9
10006842,BA_COMM,01,Communication and Media,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",90,76,68,84,82,88,68,40,79.4
10006842,BA_COMMY,01,Communication and Media with a Year in Industry,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",77,69,66,81,59,81,50,15,69
10006842,BA_CSO,01,Criminology with Sociology,The University of Liverpool,"Foundation Building, 765 Brownlow Hill, Liverpool, L69 7ZX",82,83,59,78,82,89,64,155,76.7
